idade,gênero,imc,filhos,fumante,região,encargos
39,masculino,33.98421779489267,3,não,norte,51789.66605946621
43,masculino,29.253197554845755,2,não,sudoeste,10690.64179585464
36,masculino,23.278326328409438,2,não,nordeste,43823.196369949364
61,feminino,25.420454897353984,1,não,nordeste,20217.30480401007
61,feminino,21.307328595994836,2,não,sudeste,21136.77845891954
64,masculino,32.97322469753559,1,sim,norte,55033.99281957805
56,masculino,29.314886567436627,1,não,nordeste,12759.524353184275
53,feminino,19.43501415541519,3,não,nordeste,16916.365633345893
38,feminino,24.237872621816557,1,não,sudeste,16947.100493395723
58,feminino,27.146384145510346,3,não,nordeste,9854.330933777612
43,feminino,31.5546113770081,3,não,nordeste,9991.64423927658
30,masculino,33.64857821353357,2,não,sudoeste,50025.11143327639
53,feminino,20.255448195962888,2,não,sudeste,8506.589710720784
41,feminino,32.18744452324932,3,sim,nordeste,57378.53671785866
58,masculino,19.118324206661136,3,não,nordeste,10977.094390727572
43,masculino,22.088338004221832,3,sim,sudeste,51147.39092608346
38,masculino,18.357208965455165,3,não,sudeste,15329.054212259058
35,masculino,19.08508253278751,1,sim,sudoeste,19699.78949817194
32,masculino,18.55114314265337,0,não,sudoeste,35904.93691681975
32,masculino,20.48213361913605,0,não,sudeste,34690.151361347904
23,masculino,32.90097728003842,3,não,sudoeste,32013.397995126903
60,feminino,22.825051984886862,1,não,sudeste,35110.371269766554
48,feminino,26.155160856596183,2,não,nordeste,41697.21282912643
45,masculino,26.280978259708895,2,não,sudoeste,32583.384310689034
25,feminino,34.91946987070825,2,sim,norte,55322.367890703776
46,feminino,24.19943948232112,0,não,norte,47111.64683029666
38,masculino,22.506688580535727,3,não,norte,32958.80404918516
34,feminino,34.37515989714802,3,não,sudoeste,23589.701301147994
41,feminino,28.072936000654778,1,não,nordeste,19368.442759756206
53,feminino,22.921184461929727,3,não,nordeste,18893.490598353535
48,feminino,22.88726092259047,2,sim,sudoeste,54656.93274467491
64,masculino,19.468166041284032,0,não,nordeste,10661.701767987935
51,feminino,27.466766842475586,1,não,nordeste,50564.95783053201
19,feminino,30.302694045895542,2,não,nordeste,21083.834643606948
59,masculino,26.070134564694907,2,não,nordeste,7430.3962360119385
20,feminino,33.03542702335951,2,não,sudeste,37262.892805342126
47,masculino,26.227401325989156,0,não,sudeste,21598.974030596833
25,feminino,23.888091743965386,0,não,sudeste,29884.947846230392
24,feminino,22.263308445777135,2,sim,sudeste,32826.70758736383
29,masculino,22.135986547995493,0,não,norte,10191.793691392264
36,masculino,23.380737441933057,3,não,norte,13614.422208410093
43,masculino,34.86357329796566,0,não,sudoeste,44917.705411915456
45,feminino,24.134050934255914,3,não,sudoeste,17318.27771281822
32,masculino,26.9181982214299,1,não,sudeste,22801.379645470097
31,masculino,22.669477244625543,2,não,norte,33675.253901771306
31,feminino,20.44010969388243,1,não,nordeste,15037.97494528946
20,masculino,28.979168482704758,3,não,sudoeste,24526.779180646943
46,feminino,27.268740699643423,3,não,sudoeste,6210.953127930087
23,feminino,19.15304858745567,0,sim,sudeste,49039.576010927674
40,masculino,33.00737745276343,0,não,norte,11328.220176093528
45,masculino,26.63106849718666,3,não,sudeste,37968.254241874994
31,feminino,23.70043630654309,0,não,norte,19539.848722333805
31,masculino,31.24910381541304,2,não,sudoeste,22280.59949440804
37,feminino,19.905533641920947,1,não,nordeste,27337.904432199393
30,masculino,26.054263074842183,0,não,sudoeste,7548.401415890689
44,masculino,27.329132314587852,3,não,nordeste,18885.831455739197
52,feminino,31.17712480081464,2,sim,sudeste,46365.47675937798
62,feminino,24.294158609119513,2,não,sudoeste,49988.10144816455
19,masculino,32.53438778257942,2,não,nordeste,16721.16113540049
58,feminino,29.860439469107845,1,não,norte,9182.532092018162
62,masculino,31.108281135762866,2,não,nordeste,36466.091295040096
57,masculino,34.4743199274528,3,não,sudeste,35032.627872791665
41,feminino,32.360810971927435,3,sim,norte,28666.395825231186
46,feminino,23.89540226060619,2,não,sudeste,29432.190991154945
20,feminino,28.978788026227036,2,não,sudoeste,30080.716603896362
62,masculino,32.7663970612482,2,não,nordeste,8848.829587085886
21,masculino,26.927066929232595,1,não,nordeste,48031.83596192862
19,feminino,29.607597452068354,1,não,sudoeste,27975.006615315902
37,feminino,20.928440025152458,0,não,sudeste,7521.348149103656
32,masculino,31.870542703918957,1,não,norte,24762.14112748253
49,masculino,30.876830732131253,3,não,sudeste,52526.54465137243
59,feminino,33.111195826824165,0,sim,nordeste,47215.91251920692
18,feminino,30.07252878205491,3,não,sudeste,49889.22483652457
55,masculino,32.90731009770012,0,não,sudoeste,18784.58628265086
52,masculino,20.757673644641034,2,não,sudoeste,18095.098655562775
24,feminino,31.832005089836912,0,não,sudeste,50317.221063678444
62,masculino,34.20044338408078,0,não,norte,16779.05461801899
30,masculino,31.863631815042858,1,não,nordeste,20659.24030070397
18,masculino,28.458874839744794,1,não,nordeste,45537.70199181269
31,feminino,33.75050176616862,0,sim,norte,16510.924531960885
46,masculino,19.606267552165562,2,não,sudoeste,6017.901556372736
20,feminino,18.28669815575812,2,não,nordeste,44522.56169516487
63,masculino,34.41044365912411,2,sim,sudeste,26353.852536726517
41,masculino,29.611088282419722,0,não,nordeste,15533.450540384045
18,feminino,19.9408297808827,1,não,sudoeste,22239.654401066557
27,feminino,23.78020882007901,3,não,nordeste,30228.735982805814
30,masculino,30.729635422059445,1,não,nordeste,40744.42653943846
53,feminino,30.75658861452198,0,sim,sudoeste,24590.709830754957
26,feminino,20.889856215434286,1,não,nordeste,35344.445770437706
31,feminino,25.992510329080886,3,não,sudoeste,13641.575159986698
53,masculino,31.724288647977517,1,não,norte,5199.023693952322
27,feminino,34.4355534982427,2,não,sudoeste,50207.49793298132
57,masculino,28.583614994197713,1,não,nordeste,45556.801295991936
40,feminino,28.848266910553463,0,não,sudoeste,48340.92449649996
52,feminino,25.97893807067984,2,não,sudoeste,42175.29845357796
24,masculino,27.16398590751971,1,não,norte,5369.842420261351
59,masculino,19.68187087036552,3,não,norte,4172.687160955398
52,feminino,23.94299748690775,3,não,norte,34164.29055261988
19,masculino,26.623992917274368,3,não,nordeste,45945.3393972162
32,masculino,22.674680941303468,2,não,sudoeste,39558.013201867994
26,feminino,24.117093533567623,2,não,sudeste,24285.19838323369
64,feminino,34.5103429730834,3,não,norte,7577.69124502842
34,masculino,18.08844163144746,3,não,sudeste,16211.975140044324
56,feminino,23.144938476017337,3,não,nordeste,44962.24884049022
35,masculino,27.927218272347982,3,não,sudeste,10793.901513619014
32,masculino,22.74243702447139,3,não,sudoeste,5866.514358881342
35,masculino,29.499885531424006,0,não,nordeste,35974.12078172201
41,feminino,23.087676367238025,2,não,sudoeste,10133.872489890024
40,masculino,28.849530952939737,2,sim,norte,20298.72387664877
29,feminino,32.44766413880922,0,não,sudoeste,49022.01738613071
40,masculino,29.196947001537993,2,não,sudeste,12648.321258692818
38,masculino,18.84803722447804,0,não,sudeste,48841.53242476633
43,masculino,31.518627283452645,2,não,norte,9906.792356211829
25,feminino,21.617623335675113,2,não,nordeste,10844.839885576906
47,feminino,28.791458296223855,2,não,sudoeste,11909.050924368747
51,masculino,28.99447259546357,2,não,norte,48761.32538778462
19,masculino,31.663530772209445,1,não,sudeste,45558.2405112732
22,feminino,26.59899304692673,1,sim,sudoeste,10421.409525068615
48,masculino,24.391377366333124,0,não,sudoeste,50477.60816595202
50,feminino,26.806479770130075,2,não,nordeste,12074.091739219912
21,masculino,27.277867846607265,2,não,sudeste,39135.40280056121
23,masculino,31.966148449463155,3,sim,sudoeste,18737.174208488013
40,feminino,21.486207189625716,2,não,sudeste,6029.576367918419
62,feminino,32.39614595506646,1,não,norte,52734.490925687234
36,feminino,24.217029388856794,1,não,nordeste,45848.45371192861
60,masculino,30.64565930446571,2,não,sudoeste,8635.607576265322
62,masculino,23.707113941818577,1,não,sudeste,24698.21285288077
25,feminino,30.051050934041793,2,não,sudeste,19699.474857818477
56,masculino,31.586048446678674,0,sim,sudoeste,11005.59619365789
30,masculino,27.487112983502875,0,sim,sudeste,35895.539383755626
18,masculino,28.532258590514225,1,não,norte,31988.9154075562
23,feminino,30.031929704993093,2,não,nordeste,24349.465263381982
24,feminino,29.703265147250157,0,não,sudoeste,43798.446066475684
44,masculino,30.366064355347067,0,não,sudeste,27951.38949252701
32,masculino,32.44448077612953,1,sim,nordeste,16627.341609964093
51,masculino,21.748779109411206,2,não,nordeste,20284.778308977697
40,feminino,21.65043564128402,2,não,norte,14303.30225153818
41,feminino,34.50160107350687,0,não,norte,49581.11335112016
32,feminino,32.47245115343543,0,não,sudoeste,42294.484136814535
52,feminino,28.05898730107444,3,não,norte,4785.2272251853
21,feminino,18.139039542078923,2,sim,nordeste,36159.60193602398
61,masculino,32.53088992858002,0,não,sudoeste,31024.797183449824
54,masculino,30.777141695843234,1,não,sudoeste,20851.46082187371
34,feminino,34.2583951092315,0,não,sudoeste,27669.053703787682
48,feminino,18.223751013721973,2,não,sudoeste,22850.576786211248
55,feminino,18.48493762821482,0,não,sudeste,49554.43476592268
27,feminino,26.796658668783888,0,não,nordeste,4803.148960152172
44,masculino,32.552836557906446,0,não,nordeste,37103.626526519314
59,masculino,34.852378417374396,3,não,sudoeste,6620.073612963677
23,masculino,23.440428890442973,2,não,sudoeste,30840.410782634222
23,masculino,18.61818266008769,2,não,nordeste,18837.71065141011
32,feminino,21.323636391955514,3,não,sudeste,21166.06590778841
21,feminino,32.90917627856253,2,sim,sudeste,30945.230929809124
57,feminino,25.92965643759242,0,não,sudeste,32728.850341315418
24,masculino,32.50621825615027,3,não,sudoeste,32120.88572304709
62,masculino,25.546440956007565,0,não,sudeste,35900.31539351532
64,masculino,18.907626823623122,3,não,sudeste,40285.58725631355
43,masculino,28.498778914153746,0,não,sudoeste,22672.801946761683
48,masculino,25.406568434301157,2,não,sudeste,23734.142489597016
19,feminino,26.353004376507037,3,não,sudeste,23415.615011305887
45,masculino,34.1325026471937,3,não,norte,14960.844618050169
59,masculino,25.770274806125784,2,não,norte,21257.6829810011
30,masculino,31.54096703118364,3,sim,nordeste,36576.12827040872
35,feminino,19.001513554263504,0,sim,nordeste,24237.010406467198
47,masculino,26.143662178261252,1,não,sudoeste,12253.569561235316
28,masculino,27.973812182263174,1,não,nordeste,29539.780796678908
30,feminino,19.924928570022605,1,não,nordeste,14165.053905434157
41,feminino,23.137966430382555,3,sim,sudoeste,19334.531733241238
46,feminino,30.573092054872642,3,sim,sudoeste,20819.95542839238
22,masculino,21.126413130301977,2,não,sudeste,3522.5856429706564
52,masculino,20.183673331092432,2,não,sudeste,37033.78292037705
36,masculino,23.087683674990725,2,não,sudeste,31090.813223422163
30,masculino,32.60234857362321,1,não,nordeste,17384.729269455445
22,feminino,30.970039494638886,0,sim,nordeste,51616.6309563371
61,feminino,31.205626822786876,1,não,sudeste,22943.47640798478
31,feminino,23.481777883735855,0,não,norte,48908.450732038094
55,feminino,19.681964086058887,0,não,norte,34351.564310181595
39,masculino,18.543196713403546,2,não,nordeste,28742.230830136996
26,feminino,27.965373210423316,1,não,sudoeste,51058.3218311634
57,masculino,29.93885503372384,1,sim,norte,36400.70086712464
43,masculino,24.42414935143409,1,sim,sudeste,33536.21195384336
62,feminino,26.990650051796603,2,sim,sudeste,26593.51634322096
22,masculino,22.74306580289852,2,não,nordeste,31879.808076761194
46,masculino,24.193137705500785,0,sim,sudeste,14232.340473472661
39,masculino,30.406874318081776,2,não,sudoeste,15610.960131003849
20,feminino,30.209743750679365,2,não,norte,43747.26339588953
45,masculino,18.477559003096296,0,sim,nordeste,37825.37889202943
55,masculino,34.05193661572454,0,não,nordeste,29921.70724598915
31,masculino,22.57320257868016,2,não,sudoeste,15896.92994672896
64,feminino,33.42897050465815,2,não,sudeste,10343.964892882703
31,masculino,26.70224618165474,1,sim,sudeste,54398.61718805969
60,masculino,26.486094273323683,0,não,nordeste,21681.367066689632
28,masculino,25.660423781985966,0,sim,sudeste,43589.28163569316
26,feminino,33.68126563224327,3,não,norte,27177.242927783824
55,feminino,21.537835735025855,2,não,sudoeste,30418.657863245586
64,feminino,28.39796792628551,1,sim,norte,52361.92258311299
61,masculino,23.40228732622093,3,não,sudeste,36962.05097553936
23,masculino,33.559056533641474,2,não,sudoeste,11452.288552318329
18,masculino,20.878789238781803,2,sim,norte,30587.915598576925
42,masculino,29.495226131229384,1,não,nordeste,49274.53289416531
33,masculino,25.169893464303684,1,sim,norte,47666.22762381084
32,feminino,29.24078871708823,0,não,nordeste,18939.053780239512
51,feminino,20.679327791627987,2,não,sudoeste,41046.71692704853
34,masculino,24.692204459782005,1,não,sudeste,4398.980965605234
20,feminino,19.823462780301252,1,não,norte,40441.408753469404
20,feminino,34.469208698970554,2,não,sudeste,44448.165080365754
54,masculino,21.63787087094446,2,não,nordeste,27314.417690157297
34,masculino,34.8848441459656,2,não,sudeste,6264.767537632397
55,feminino,25.114468680163064,2,não,norte,16004.747463261205
18,feminino,19.21633515691241,3,não,nordeste,29103.915203929413
24,masculino,18.29877810356966,3,não,sudoeste,21085.550642835104
43,masculino,28.182258324173723,2,não,norte,32670.025225727426
64,masculino,28.45040415730182,3,não,nordeste,42756.090713557045
56,feminino,26.92148379134848,1,sim,nordeste,21596.411817050877
36,feminino,19.128785978460208,0,não,norte,12145.96916603814
47,masculino,23.635574267461312,0,não,norte,35149.86959291453
60,masculino,24.104203707784414,3,não,norte,38859.25214994073
31,masculino,29.98188445633866,0,não,norte,33450.34354021002
30,masculino,25.120530328395592,3,não,sudeste,14743.210050229602
37,masculino,27.74044087311868,1,não,norte,13868.775975146646
43,feminino,22.8676158113402,0,não,nordeste,48489.967644576216
44,feminino,30.341689503182337,2,não,sudoeste,37427.89838745966
42,masculino,18.795020553279002,2,não,norte,42054.60533581573
26,masculino,34.804572366639135,2,não,sudoeste,45402.39085707086
58,masculino,28.905373989705005,0,não,nordeste,27526.64224483417
29,feminino,20.53063999486854,2,sim,nordeste,45856.05484790628
27,masculino,30.197343890019383,3,sim,sudeste,37170.44369320113
23,feminino,31.371471835538927,1,não,sudoeste,26659.77280744348
51,feminino,31.406131898865844,2,não,sudoeste,22586.75342628128
58,masculino,22.602446703189457,3,não,sudoeste,30718.107665384436
36,masculino,34.29684113440275,3,não,sudoeste,13258.469178458081
23,masculino,18.301543973261026,0,sim,norte,8539.187618130152
19,masculino,24.457270600194157,0,não,sudeste,38566.059014507795
32,masculino,19.771708892932132,3,sim,norte,39987.883865700685
34,feminino,24.542609903130682,3,não,nordeste,7057.087233201558
33,feminino,18.972824951282856,2,não,nordeste,28085.13053215158
45,masculino,28.964655400831308,0,sim,nordeste,47842.6794141738
38,masculino,19.06183966620227,3,não,norte,7971.799033249254
25,masculino,28.469395469279522,3,não,sudeste,48185.11286288957
27,masculino,21.979432401365067,0,sim,norte,27134.605679069606
27,masculino,21.045513885072,1,não,nordeste,4982.273731488392
27,feminino,23.899014686733125,2,não,sudoeste,22097.28414020463
26,feminino,28.8963374908096,3,não,sudeste,23084.751770033403
45,feminino,27.82940830149403,1,não,sudoeste,31426.727719139137
41,feminino,29.56801712627626,0,não,sudoeste,46680.90950504881
36,masculino,33.622676658148315,3,não,sudoeste,26373.10250571311
50,masculino,21.456154034722715,1,não,sudoeste,3876.5137805671343
21,masculino,25.027070917756546,2,sim,sudeste,35147.96674382842
20,feminino,22.518950478872462,0,não,norte,7371.534911086982
59,feminino,27.967915907885864,1,não,sudoeste,44051.55420924738
29,masculino,22.817813492595228,1,não,sudeste,29932.467531416776
35,feminino,27.48628393732216,0,não,nordeste,41277.33591434437
40,masculino,31.99378463247786,0,não,norte,51678.33304643106
37,masculino,27.366072776334438,1,não,nordeste,15936.59221857235
23,masculino,32.24819530142436,1,não,norte,30763.383688828442
51,masculino,28.392953455962747,3,não,sudoeste,50896.83120525628
59,feminino,32.79509719160127,0,sim,norte,57872.099974421704
19,masculino,33.817090505008494,1,sim,sudeste,50949.686971835225
47,masculino,26.63281878293926,0,não,norte,18900.40362905663
26,masculino,31.440982043703656,2,não,nordeste,52351.837083987484
44,masculino,25.96986257046764,0,não,sudoeste,46505.264968128286
59,masculino,29.988294229273862,1,não,sudoeste,50595.06544726874
51,feminino,18.63763372487241,1,não,sudeste,33816.97260157517
57,masculino,34.43751164117448,1,não,norte,43788.50442948823
41,masculino,33.20366882751216,0,não,norte,21608.54506776011
34,feminino,33.18588516852874,3,não,norte,51683.68981130249
46,masculino,22.781271902416766,3,sim,sudoeste,21339.265603152377
53,masculino,22.813843149681027,2,não,sudoeste,13451.233346266024
29,masculino,24.844212838480882,0,não,sudeste,24716.101704940313
48,masculino,32.96322222771416,0,não,nordeste,49632.85075521939
26,masculino,32.596865322910915,1,não,sudeste,50983.86838815734
36,masculino,22.920819513683856,1,não,sudeste,32949.85044837171
63,masculino,27.21019487154245,3,não,sudoeste,24987.81515839124
63,feminino,26.077892493552348,3,não,sudoeste,21050.596694717235
34,masculino,29.06147814611602,2,sim,nordeste,33765.26147838217
19,masculino,21.636298464578143,2,não,nordeste,22088.37055754273
57,masculino,19.445860746326225,1,não,norte,31924.089489524875
22,feminino,18.463337080754158,1,não,sudoeste,3841.396927326043
56,masculino,24.484094348661493,2,não,nordeste,25550.6358730902
33,masculino,34.09240105696024,2,não,sudoeste,37842.27639721404
34,masculino,29.641843275438756,3,não,norte,50609.04515020584
44,feminino,30.73521290283727,3,não,sudoeste,10785.160654239939
24,masculino,34.06778165151487,1,não,sudeste,16461.720132650946
25,feminino,25.17487610535337,3,não,sudeste,13995.086222549267
25,feminino,26.064254753324782,3,não,nordeste,44353.257685961646
40,masculino,24.112198687782392,3,não,norte,32595.427545978026
49,masculino,21.083335259867244,0,não,norte,14252.804533415048
60,feminino,31.02869704991307,3,sim,nordeste,33799.29733744788
64,masculino,33.41365847982728,2,sim,norte,53317.11554676674
35,feminino,31.83588464553333,1,não,nordeste,33023.15217287057
55,masculino,18.811242739754654,3,não,norte,12294.800755461782
29,feminino,23.085460640739363,3,sim,sudoeste,49158.74283819277
32,feminino,28.065454925155727,1,sim,nordeste,27818.442018802794
45,masculino,23.5621465610839,1,não,sudeste,9574.435099865274
55,feminino,20.55202098420763,2,não,nordeste,48369.155093189314
48,masculino,27.152172656780486,0,não,sudoeste,14283.105255513827
26,feminino,26.86536693450323,0,não,sudoeste,49123.66125768037
25,feminino,30.068203086723955,0,não,nordeste,40253.97959552555
63,masculino,34.99774240854887,3,não,norte,40856.50132185761
36,feminino,29.02005334480313,2,não,sudoeste,7364.830053544137
25,feminino,23.387054398932555,2,sim,nordeste,43263.05703293638
51,masculino,34.25847967294965,1,não,nordeste,8152.364814645033
21,feminino,27.712108094718893,2,não,norte,26488.41310524643
48,feminino,28.97751391975193,2,não,nordeste,21967.39092869146
55,feminino,24.078536612125394,1,sim,sudoeste,32920.80651712821
20,feminino,25.681218514039806,2,não,norte,28669.644435170023
52,feminino,25.116726048821448,3,não,norte,16010.800716298283
36,masculino,33.9156680149524,2,sim,norte,10896.443531135406
60,masculino,31.763032281959347,1,sim,nordeste,10141.39287744812
46,masculino,19.541969098232308,3,não,sudeste,36912.33347456307
27,feminino,23.335728282162115,0,não,sudeste,28039.18814960031
29,masculino,18.946705183659304,3,não,sudeste,37331.72100398604
63,feminino,26.784908997799942,0,não,nordeste,6208.767891263906
47,masculino,22.750212942412844,3,sim,sudoeste,15600.690071692952
47,masculino,19.247803297461143,0,não,norte,32682.57793398494
35,feminino,31.12415470632752,3,não,norte,49153.072562782276
41,masculino,19.54917980364428,0,não,nordeste,30784.815641148576
49,feminino,22.616585449758617,3,não,sudeste,19608.32856299583
26,feminino,31.11783288635469,1,não,sudoeste,45904.563441474296
64,feminino,26.69672228249689,0,não,sudeste,37793.63056868732
41,feminino,31.890969716622685,3,não,norte,23080.688294548454
43,masculino,25.04618139720563,0,sim,sudoeste,21488.43167321371
20,feminino,31.852657649163945,0,não,sudoeste,24807.18403850434
40,feminino,27.148782857919805,2,não,norte,50835.063257056194
28,feminino,19.495215577498172,1,não,norte,21025.86947658691
27,feminino,26.015338431235755,2,não,sudeste,9756.673715745586
53,masculino,27.410241531241542,1,não,sudoeste,50962.32751716425
30,feminino,28.40572851461512,1,sim,norte,17240.888852349308
46,masculino,33.77401584276208,1,não,sudeste,36642.25846743057
55,masculino,21.120473344087753,0,não,sudoeste,14839.964896326559
30,feminino,28.302475821244258,1,sim,sudeste,42670.548265502985
43,masculino,30.7843812944057,1,não,sudeste,15485.725381386233
37,feminino,33.12923481023593,0,não,norte,8535.566485634658
22,feminino,26.93020357962994,0,não,sudeste,11617.02344364961
37,feminino,21.637159039834675,1,não,sudeste,47798.401068856496
31,masculino,31.90059627508478,1,não,nordeste,16682.155918937595
62,feminino,33.38581395514343,1,sim,sudoeste,22948.90220627464
31,masculino,19.808257785989106,0,sim,sudeste,33151.957466807144
25,feminino,21.90518621767178,0,não,sudoeste,26041.842467405266
30,feminino,32.814875445775165,0,não,sudeste,37770.984988186734
41,feminino,26.235064624183696,0,sim,norte,52869.01975530618
32,masculino,20.87470726411475,1,sim,nordeste,25380.980318784197
18,feminino,28.970008145649523,3,não,norte,40555.334996333346
39,masculino,25.790911724277535,1,não,sudeste,31091.144377422093
51,feminino,34.45530970543463,0,não,norte,10928.295906290972
57,masculino,21.786140680438724,3,sim,nordeste,50951.15348843318
20,feminino,24.15675176522959,3,não,norte,17153.136999187966
43,feminino,20.824570535019483,0,não,norte,33201.597234632914
31,masculino,18.845453200098657,3,não,sudeste,38467.19581619643
58,feminino,22.656356551804578,0,sim,norte,41041.898935839046
25,feminino,31.93707498687607,3,sim,sudoeste,32153.267967229247
33,feminino,22.54296046473858,2,não,sudeste,41144.05911770511
59,masculino,29.837832053317754,2,não,sudoeste,43849.007650318155
38,masculino,26.94239869333777,3,não,norte,48801.66518416753
27,masculino,26.835070291909695,0,sim,nordeste,41564.97592359392
42,masculino,31.286235376822745,3,não,norte,6781.752527304223
55,feminino,28.502053696670224,1,não,sudoeste,12471.041320147666
39,feminino,20.717547390382958,1,não,sudeste,46143.62170669261
64,masculino,21.752992472074887,2,não,sudeste,49561.970364832734
63,feminino,27.24433951250245,2,não,sudeste,9762.417503794188
21,masculino,32.37034905343549,2,não,sudeste,45159.936320851455
21,feminino,20.58942746284243,3,não,norte,10507.80087435134
47,masculino,19.81722050114376,2,não,nordeste,21014.46276153717
19,masculino,26.79815477325369,2,não,sudoeste,43330.67547673176
46,masculino,21.207065851532764,2,sim,nordeste,54062.19353245109
60,feminino,34.90200624221309,3,não,nordeste,9957.43349510149
53,masculino,18.074090950364393,1,não,sudeste,6116.878046744912
38,masculino,25.630674915606818,2,não,nordeste,17584.157321093706
38,feminino,20.76320473060511,2,não,nordeste,41100.175063635266
38,feminino,29.57834057333048,3,sim,norte,28601.731216905402
21,feminino,28.712286796391986,1,não,norte,40747.65399657898
18,masculino,31.720153250507128,0,não,nordeste,34269.819714371726
43,feminino,27.57785098347616,0,não,sudoeste,43408.886784127026
19,masculino,21.219265540672968,0,não,norte,28794.092031009102
26,feminino,18.906350404173867,3,não,sudoeste,4107.638071137125
62,masculino,30.27649515887432,0,não,nordeste,36475.47204192787
35,masculino,25.47867166876832,0,sim,sudoeste,52897.617936297196
59,masculino,21.77761816844705,3,sim,sudeste,46603.58494433168
58,feminino,22.280970594449563,3,não,nordeste,47826.67406620678
28,masculino,20.533454960577757,0,não,sudeste,3161.0246666308813
42,masculino,22.820865684643785,0,não,sudoeste,43977.63170862633
43,masculino,31.464363678322986,0,sim,sudoeste,48367.27191863716
53,feminino,28.55122110474611,3,não,sudoeste,25274.81181368233
59,feminino,34.785771264338834,1,não,sudeste,10444.90069097372
52,feminino,26.912780997286944,3,não,nordeste,32685.168349460535
55,masculino,26.865323989599982,0,não,sudeste,5410.878845396327
20,masculino,21.25356304261595,3,não,sudeste,46088.442394554004
58,feminino,27.96974398506584,2,não,sudoeste,29096.07104707081
52,masculino,28.34225027301361,1,não,nordeste,31051.334940349614
57,feminino,21.511028088744716,3,não,norte,32190.295738696695
39,feminino,19.49542326184668,0,sim,norte,40843.72906617579
25,feminino,24.269111973412286,1,não,sudeste,5632.878070685415
32,feminino,20.925758780557963,1,não,nordeste,27130.82223612699
62,feminino,26.554477953219894,2,sim,nordeste,17084.98922564881
24,feminino,26.94386704891675,0,não,sudoeste,37977.613935553025
36,feminino,28.33864974164431,1,não,sudoeste,42407.043106821235
57,masculino,28.248126948639786,0,não,nordeste,32185.108252812413
59,masculino,29.47292820887901,0,não,sudeste,35307.62573834736
34,feminino,21.917733084645143,2,não,nordeste,35382.44033773572
18,masculino,30.424331538183672,1,não,nordeste,20820.043693699507
62,feminino,26.921996747087427,3,não,norte,19077.436599215656
46,masculino,25.43420133304573,1,não,nordeste,46227.29063467186
30,feminino,29.014222176865424,1,não,sudoeste,39969.32123964996
46,masculino,26.521431728425803,3,não,nordeste,26908.405499731878
58,feminino,26.936356515451653,1,não,norte,39599.516748469236
59,masculino,18.395212731384877,3,não,sudoeste,29533.16078220405
23,feminino,31.634626133379022,2,não,sudoeste,10881.80594764532
22,feminino,25.210989686238456,0,sim,sudeste,18953.15014770731
51,masculino,26.807300352833813,2,não,norte,43048.66855090928
28,feminino,24.62847898934451,2,não,sudeste,32986.51011132744
26,feminino,27.376018066626376,3,sim,nordeste,15790.755879432321
55,feminino,18.91872056534645,1,não,norte,23006.40233446478
57,masculino,24.52645404379551,0,não,norte,17086.570430410015
58,masculino,29.36752246614245,3,não,nordeste,30813.636178683897
26,masculino,33.95358376489707,3,não,norte,47420.04506494859
25,masculino,32.436064117540845,2,não,nordeste,9477.71766772472
61,masculino,34.36790652007641,1,não,sudeste,39349.83468355241
57,feminino,31.2857490672927,0,sim,nordeste,27030.42157374684
20,feminino,28.75449363800461,2,sim,sudeste,29930.52490078526
30,masculino,25.19563152083653,3,não,norte,11303.692825742804
36,masculino,20.09342069068697,3,não,norte,45077.115883241386
51,masculino,22.263636329521823,2,não,norte,37920.52281433135
49,feminino,22.60997578891963,0,sim,sudeste,17917.004195606794
33,feminino,25.27401132272132,1,sim,sudoeste,14370.54853103908
53,masculino,28.36729650976652,0,não,sudeste,30006.614475001617
35,masculino,28.51725138454438,3,não,sudeste,30819.573233829004
31,masculino,25.744224836473315,0,não,nordeste,38596.14825487654
47,feminino,22.668943903101223,0,sim,norte,10812.771879889544
19,masculino,18.960405001545624,0,não,sudoeste,20840.818420121715
30,masculino,34.81021854976553,3,não,sudoeste,40524.27748532583
44,feminino,33.97251826807427,2,não,sudoeste,48115.478162301995
34,masculino,21.109741307442455,2,não,nordeste,9802.698557501557
48,masculino,28.29172972188057,3,não,nordeste,28947.475934014565
32,masculino,23.02612378669545,2,não,nordeste,25572.744930184545
37,feminino,21.305282175457187,1,não,sudeste,41260.19667538266
22,feminino,29.634992531489914,0,não,norte,26202.448634463235
24,feminino,31.365276819133847,0,não,sudeste,34235.43940174065
35,feminino,24.912080121466346,2,não,sudoeste,8501.453649421417
28,masculino,19.00408266548405,3,não,norte,7975.123466342803
49,feminino,24.82542897372963,2,não,sudoeste,18495.950712714563
44,feminino,27.04729743316487,1,não,norte,14312.481380173544
43,feminino,33.18468084697877,2,não,nordeste,20267.27507670357
54,feminino,29.165645058197892,3,não,nordeste,14299.694590937564
62,masculino,30.078439430224584,1,não,nordeste,12704.180047748265
45,feminino,21.444731834583713,0,sim,sudeste,21394.074071668183
19,feminino,30.24461761411679,1,não,sudoeste,50666.99256753456
37,feminino,26.531022568877784,2,sim,sudeste,27119.719355966387
21,feminino,31.946996396499813,3,não,norte,39996.78240105478
30,feminino,21.678280787830925,1,não,norte,33822.63038370004
41,masculino,26.752660794023885,2,sim,sudeste,13240.927961446594
55,feminino,21.561110701296656,0,não,sudeste,47936.272385533404
